# shape 27 27
# i j real imag
    13      5  1.3402906875654878e-07  5.0588140790667285e-07
    13      6  1.9918012109695136e-06  7.5045852487446885e-06
    13      7 -1.4337420406532156e-03  6.1483633565969048e-04
    13      8 -4.1874120408650908e-09 -1.0253110385054959e-08
    13      9 -3.7713704881470438e-09 -7.7589739458054856e-09
    13     10  1.6658703266963528e-04 -7.1430522882162792e-05
    13     11  4.4247666566389241e-10  1.0224900804331087e-09
    13     12  3.5626878756150700e-09  5.7089155802081839e-09
    13     13  3.4988134122178369e+00 -8.2889645764713632e-11
    13     14 -2.9979066628581695e-08  2.2132892283241791e-08
    13     15  1.5860459709569995e-09 -1.9656495876078344e-09
    13     16 -7.0515556327140532e-03  3.0221276899208421e-03
    13     17  2.4093366281150549e-05  3.9235430130833552e-05
    13     18  1.2270415817130563e-05  1.9980370917149549e-05
    13     19  1.2873141263291084e-04 -5.5184541478123440e-05
    13     20 -8.3339098274028016e-07 -1.9218632866267127e-06
    13     21 -1.1284942329443413e-05 -2.6024745819947305e-05
    13     22  1.6624884133983222e-04 -1.7448391574032313e-04
    13     23  3.9879181245024729e-07 -2.9178954244474426e-07
    13     24 -1.0190896684600802e-05  4.1456679302437840e-06
    13     25 -2.9303461059909382e-05  1.2562780804552517e-05
    13     26  1.5335834083564755e-06  5.6655948286040267e-06
    13     27  1.6748775759715793e-05  6.1865574758576580e-05
    14      1 -6.7674331869275287e-06 -7.2495772150142423e-07
    14      2  4.3513648279584912e-04  1.7192486642912452e-04
    14      3  8.1166552344427061e-04  3.1860112060871394e-04
    14      4  5.0506755444424790e-07  1.2745852229157404e-07
    14      5 -8.4397401455507833e-08  2.0349910896861646e-07
    14      6  1.8932903626796727e-04 -4.5703854223244026e-04
    14      7  7.6363112395957111e-09  1.9695028894824365e-09
    14      8  4.0272488668554397e-04 -1.5693528349841801e-03
    14      9  4.5685889193803611e-04 -1.7807246214738676e-03
    14     10  8.2040897699033112e-10  4.7746212143119250e-10
    14     11 -1.0159042461043157e-06  9.5111624005697962e-06
    14     12  4.7704626727949407e-05 -4.4667690203729232e-04
    14     13 -2.9968953572682142e-08 -2.2125947356188540e-08
    14     14  2.3068928789081817e+00 -7.4369744930235263e-11
    14     15  8.8384064524004324e-02  1.2407314558085033e-03
    14     16  4.5326540804105206e-05  1.1438276026268546e-05
    14     17 -7.3639624160509113e-04  7.2379765752396304e-03
    14     18 -3.3645348629362821e-04  3.3069788059761594e-03
    14     19  2.0438492095382254e-06  5.1588170786380180e-07
    14     20  1.1731703451320509e-05 -4.7339320275242974e-05
    14     21 -3.3769431294482666e-05  1.3623475978193165e-04
    14     22  3.9879181245015920e-07 -2.9178954244491160e-07
    14     23 -3.8360280017933474e-05 -2.0740583609674870e-05
    14     24  1.2739537354226086e-03  6.6417915881404979e-04
    14     25  5.6675872108631009e-06  1.4299273081643786e-06
    14     26 -7.6454014288243274e-05  1.8720528790225864e-04
    14     27 -1.2714527745394486e-04  3.1132309109846044e-04
    15      1  1.9124275999168851e-05  1.7680769247161704e-06
    15      2 -7.0584323452610952e-04 -2.6820009126037839e-04
    15      3 -1.9517161038818606e-02 -7.3363934543162583e-03
    15      4 -9.2598332532015694e-06 -2.1936421496740620e-06
    15      5 -1.5037706355758036e-04  3.7792962670884925e-04
    15      6 -7.3271131924916855e-03  1.8414378422618422e-02
    15      7 -2.7714130215341440e-09 -9.6379537847163453e-10
    15      8 -3.8132770801821740e-04  1.5776302315958640e-03
    15      9 -1.1465043045191081e-02  4.7444985300745673e-02
    15     10 -6.3931153951129526e-09 -2.5072250322072130e-09
    15     11 -3.7542988205148707e-05  4.0533420221144987e-04
    15     12 -1.7460707059165264e-03  1.8851266064213917e-02
    15     13  1.5874471775408414e-09  1.9665970308478113e-09
    15     14  8.8384064523989947e-02 -1.2407314610156036e-03
    15     15  2.5985079189566020e+00  4.2863302816065891e-12
    15     16 -2.6527035639996049e-05 -6.2973167401723492e-06
    15     17  2.4590640910484641e-04 -2.8078728398339961e-03
    15     18  8.0270479274229031e-03 -9.1656748115987674e-02
    15     19 -3.2609704201653491e-05 -7.7424153237836516e-06
    15     20  2.5163563273136931e-05 -1.0801190510421844e-04
    15     21  2.0939921102391089e-03 -8.9858297903922801e-03
    15     22 -1.0190896684599773e-05  4.1456679302436265e-06
    15     23  1.2739537354226082e-03  6.6417915881405044e-04
    15     24 -4.4760655597053285e-02 -2.2523485082306095e-02
    15     25 -6.9029768968186943e-05 -1.6387321830972639e-05
    15     26  1.1645443219858377e-04 -2.9699676679591116e-04
    15     27  1.6598037224876648e-03 -4.2329496415451223e-03
    16      1 -1.6022436800413556e-03  3.3826968890168207e-05
    16      2  6.8775745342072077e-09  1.0053059419471673e-09
    16      3  5.7552991083997307e-09 -1.3475007023463172e-09
    16      4  1.9404744945524793e-04 -5.8231051371586591e-08
