# AMAT exchange matrix
# mode paw_full
# implementation full_grid_only
# response_basis TODO
# shape 27 27
# q_ext 0.000000000000 0.000000000000 0.000000000000
# vasp_storage 0
# i j real imag
     9     15 -2.7343992625302765e-02 -1.1315573119946422e-01
     9     16 -5.0710412860896714e-08 -1.3025120407685851e-05
     9     17  2.3482728238410308e-03 -3.5430369375837848e-04
     9     18  8.5948619628252815e-02 -1.2967832374902019e-02
     9     19 -2.2687618858629240e-07 -5.6678386622359367e-05
     9     20 -2.1083647426114959e-03  1.7318826704785248e-05
     9     21 -7.5743663095292138e-02  6.1785131933500038e-04
     9     22 -7.2413234715342996e-06 -1.6700296312134869e-05
     9     23  4.4867058468930367e-04 -1.8100191985264513e-03
     9     24 -1.3633799575290588e-02  5.8505945220824453e-02
     9     25 -3.0627829312945343e-06 -3.1919320275896980e-05
     9     26  9.6911022987411759e-04  1.3225980789872174e-04
     9     27  3.4853783473193789e-02  4.7855933126176951e-03
    10      1 -5.9767836489710909e-04  1.2512462481578512e-05
    10      2  5.1953660245382664e-06  6.7560990577599957e-07
    10      3  1.2024835662037839e-05  1.5250214589328919e-06
    10      4 -8.0000378658351776e-03  1.0044926406463063e-06
    10      5 -7.9600242533342924e-06  5.4245995235189277e-05
    10      6 -2.8521008814138043e-06  1.9430352295145698e-05
    10      7 -1.8069940012121076e-03  7.3235755796183554e-08
    10      8  1.1335246955417873e-09 -2.7029150697870224e-07
    10      9  2.9854697185575964e-09 -6.0639222807997431e-07
    10     10  0.0000000000000000e+00  0.0000000000000000e+00
    10     11 -4.0285692465199981e-06 -2.8553093881215748e-05
    10     12 -5.0560231254586106e-07 -3.5768440145605977e-06
    10     13 -6.8007539243360171e-05 -2.9160693949412889e-05
    10     14 -1.0781522419341198e-08  2.7400741535227675e-09
    10     15  5.4630336457606794e-07 -1.2941408275923462e-07
    10     16 -1.9515098076509532e-05  4.1509739567306845e-09
    10     17 -4.3550971933140171e-08 -3.2107745887241879e-07
    10     18 -1.5449985451220733e-06 -7.2279685992406592e-06
    10     19 -2.6752775640418661e-05  2.0897086142520244e-08
    10     20 -5.5122036209394122e-08 -8.6550720685023156e-07
    10     21 -3.0627828716461578e-06 -3.1919319578132082e-05
    10     22 -2.5818058360841756e-04  1.1068840716393161e-04
    10     23  5.4513002844107936e-06  1.3750775080193428e-06
    10     24 -5.0189983081529597e-05 -1.1914731473707497e-05
    10     25 -4.4415350115171231e-05 -2.3128440698121859e-09
    10     26 -7.9164920667023962e-08  5.5889226299331209e-07
    10     27 -1.5994576557201577e-06  1.1290118175586875e-05
    11      1 -6.3250332808980728e-07  5.2586726406885734e-06
    11      2 -1.3799803135491740e-04  4.9873857895474231e-04
    11      3 -6.7530699520016617e-04  2.4715092736058929e-03
    11      4 -7.5820798414727196e-06  5.3609968142520289e-05
    11      5 -7.0341578512228362e-03 -2.0710152257522501e-03
    11      6 -4.6334283089399823e-03 -1.3641877659700695e-03
    11      7  4.6663731792535804e-08 -3.2899974917311229e-07
    11      8  1.6194737205780549e-03  2.3614814854386630e-04
    11      9  3.4984312680059839e-03  5.0992974084673531e-04
    11     10 -4.0285715456418979e-06  2.8553104223425110e-05
    11     11  0.0000000000000000e+00  0.0000000000000000e+00
    11     12 -7.5997699216773226e-02  2.9581480382450998e-07
    11     13 -2.7130171772364677e-10  4.6000134080929018e-10
    11     14 -7.9883884567120660e-06 -7.4795029544504367e-05
    11     15  1.4949334686944492e-04  1.6139352465568176e-03
    11     16  5.3222018940324671e-08 -3.2281666512528777e-07
    11     17 -2.3404408912846886e-05  9.3505814387680644e-08
    11     18 -8.5372221684715309e-04  3.7096046946496132e-06
    11     19 -7.9303908920848630e-08  8.7861200544302997e-07
    11     20  2.5058895751225377e-05  3.4001335856339203e-06
    11     21  9.6911022448721649e-04  1.3225980715969945e-04
    11     22  1.4728653728324677e-06  5.4407180740016936e-06
    11     23 -9.5924338794720982e-05  2.3488027588895732e-04
    11     24  7.6953396697847340e-04 -1.9625414135632257e-03
    11     25 -7.9164921182875312e-08  5.5889226663955324e-07
    11     26 -4.7813513417405755e-05 -1.3817551895696268e-05
    11     27 -1.4042594503168887e-03 -4.0582017264246780e-04
    12      1 -1.5492866851804094e-06  1.2872175667913643e-05
    12      2 -6.2466600673099452e-04  2.2575728619644120e-03
    12      3 -2.2850635073200277e-02  8.3628323968302790e-02
    12      4 -2.9063907316781767e-06  2.0545018466667649e-05
    12      5 -4.2647082417245161e-03 -1.2556445089408471e-03
    12      6 -1.5105497114938002e-01 -4.4474670308501316e-02
    12      7  7.2904103626668874e-08 -5.1511216664554512e-07
    12      8  3.3223733299362524e-03  4.8447514327762040e-04
    12      9  1.1666543505627144e-01  1.7005519835761922e-02
    12     10 -5.0560211617881980e-07  3.5768428846635761e-06
    12     11 -7.5997699216800524e-02 -2.9581043553849155e-07
    12     12  0.0000000000000000e+00  0.0000000000000000e+00
    12     13  1.7672848025499761e-07 -2.9106101012843928e-07
    12     14 -1.8768038290012306e-04 -1.7573021748421768e-03
    12     15  5.3314536426606832e-03  5.7560462359504710e-02
    12     16  6.8333267706487408e-07 -6.8864970367166855e-06
    12     17 -7.8498225429796727e-04  3.3515348600172882e-06
    12     18 -3.1359805065475331e-02  1.4946509283453308e-04
    12     19 -2.1527710346853798e-06  3.4611939761784312e-05
    12     20  9.1823766592013557e-04  1.2531694819902881e-04
    12     21  3.4853783274397497e-02  4.7855932853061722e-03
    12     22  1.1710865818290425e-05  4.3259228981822050e-05
    12     23 -8.6635730041705462e-04  2.1213393312586246e-03
    12     24  2.6428076338559342e-02 -6.7398778450994151e-02
    12     25 -1.5994576952065209e-06  1.1290118454528765e-05
    12     26 -1.4042594503854437e-03 -4.0582017266181653e-04
    12     27 -5.0439495164497972e-02 -1.4576785421780113e-02
    13      1 -5.2861283028609533e-04  2.4002088444395703e-04
    13      2 -5.2022454509010815e-06  2.2276773280275860e-06
    13      3 -1.5814979711729642e-05  7.0638786607542866e-06
    13      4 -5.3682842671255412e-05  2.3026401923998294e-05
    13      5  9.9721997738413439e-08  3.7577959795293765e-07
    13      6  1.1566866321998255e-06  4.3583064069068453e-06
    13      7 -1.6310692845288731e-03  6.9945727058898591e-04
    13      8 -1.3765260100009050e-07 -3.2493990294128152e-07
    13      9 -2.1945295680852712e-07 -5.1729201515841967e-07
    13     10 -6.8007539243333188e-05  2.9160693949393133e-05
    13     11 -2.7130171799667371e-10 -4.6000134001910259e-10
    13     12  1.7672848025510265e-07  2.9106101012839640e-07
    13     13  0.0000000000000000e+00  0.0000000000000000e+00
    13     14  1.4281805798993014e-05 -1.0889177054209529e-05
    13     15 -2.4442324528965660e-06  1.8104618131811420e-06
    13     16 -7.1062846933938476e-03  3.0455839626865795e-03
    13     17  2.7417012072690062e-05  4.4647128296836081e-05
    13     18  8.5271917042326612e-06  1.3885668474494456e-05
    13     19 -1.0484378433255984e-04  4.4944087649794427e-05
    13     20 -7.2491002577756246e-07 -1.6715818820647789e-06
    13     21 -7.2413229812815197e-06 -1.6700295181519834e-05
    13     22 -9.6705092146860515e-06  1.0329939979123945e-05
    13     23  2.5925707796074521e-07 -2.5732433062965773e-07
    13     24 -6.1590569486777527e-06  3.0151968828682988e-06
    13     25 -2.5818058311467980e-04  1.1068840695226864e-04
    13     26  1.4728653517898382e-06  5.4407179962763766e-06
    13     27  1.1710865361253192e-05  4.3259227294026449e-05
    14      1 -6.2162729630231718e-06 -7.4999939625153072e-07
    14      2  4.7139936425938080e-04  1.8622850530659256e-04
    14      3  2.5753136671255597e-03  1.0088452790296013e-03
    14      4  3.7514866615277822e-07  9.4540167925671614e-08
    14      5 -2.2371563540379681e-05  5.4004568955177195e-05
    14      6 -6.0943463966459089e-04  1.4711628818113874e-03
    14      7 -2.8276460579150544e-07 -7.1543945057578846e-08
    14      8  4.0243932217135572e-04 -1.5682400119771708e-03
    14      9  9.3886975112968465e-04 -3.6594924716902687e-03
    14     10 -1.0781522418796727e-08 -2.7400741525329628e-09
    14     11 -7.9883884567240176e-06  7.4795029544507457e-05
    14     12 -1.8768038290012279e-04  1.7573021748421768e-03
    14     13  1.4281814884941998e-05  1.0889183496939271e-05
    14     14  0.0000000000000000e+00  0.0000000000000000e+00
    14     15  8.1424838989022016e-02  1.1430248591124061e-03
    14     16  5.0249479185719953e-05  1.2680468267676744e-05
    14     17 -7.1052885281983980e-04  6.9837284011339687e-03
    14     18 -5.0585662952667564e-04  4.9720419018286161e-03
    14     19  1.7806630572771969e-06  4.4920316316636162e-07
    14     20  2.5251181001611898e-05 -1.0189282581540683e-04
    14     21  4.4867058147067844e-04 -1.8100191855414103e-03
    14     22  2.5925707918483921e-07 -2.5732433149861719e-07
    14     23  2.0996195486366268e-05  1.1253413887651230e-05
    14     24 -5.8292929781721050e-04 -3.0289772348813219e-04
    14     25  5.4513003371285818e-06  1.3750775213178776e-06
    14     26 -9.5924338668735347e-05  2.3488027558052194e-04
    14     27 -8.6635729914833620e-04  2.1213393281517994e-03
    15      1  1.9545174823098997e-05  2.5610273275181121e-06
    15      2 -2.1758144868313655e-03 -8.2523162278391933e-04
    15      3 -8.0898297614458312e-02 -3.0374911401448136e-02
    15      4 -5.7123480660435917e-06 -1.3552304685200174e-06
    15      5  4.9682970184374139e-04 -1.2486261548446628e-03
    15      6  1.9283770952564231e-02 -4.8463653174185564e-02
    15      7  5.7240973794575906e-07  1.3607357939270741e-07
    15      8 -7.7527449972221235e-04  3.2074566573380638e-03
    15      9 -2.7343992625302786e-02  1.1315573119946422e-01
