# shape 27 27
# i j real imag
     9     14 -5.8185039691025929e-04 -2.2679170296226845e-03
     9     15  1.8972392193395644e-02  7.8512122936216788e-02
     9     16 -2.4380463363398032e-09  4.9238439489034609e-10
     9     17 -1.8193959624082517e-03  2.7450675262772419e-04
     9     18 -7.4258973719748239e-02  1.1204111875173764e-02
     9     19  1.0955257921623431e-10 -1.4506079028921162e-09
     9     20  1.9197544172763672e-03 -1.5770975542997098e-05
     9     21  7.6087820537629636e-02 -6.2065906401759545e-04
     9     22 -4.0246835126964014e-10  6.0875953321949443e-10
     9     23 -5.3228505611156956e-04  2.1473384991476849e-03
     9     24  1.7310000954316937e-02 -7.4281418642308736e-02
     9     25  7.0120537016333907e-10 -1.6971160227331359e-09
     9     26 -2.0186682853641246e-03 -2.7744520551619659e-04
     9     27 -7.5844945874849648e-02 -1.0424325065374457e-02
    10      1  2.6202869164375635e-04 -5.4855860039396761e-06
    10      2 -1.2841787744823771e-10  1.4975968113945807e-10
    10      3  1.1071253962825877e-09  8.3990920174760030e-10
    10      4  2.6189338489737246e-04 -3.2608648994942202e-08
    10      5 -2.5164152061691422e-10 -3.6586302059859466e-11
    10      6 -7.8899174746619505e-10  1.1024158101001775e-09
    10      7  2.6099916442045532e-04 -1.0532731255698289e-08
    10      8  8.6603215191411007e-11  4.4115659511197392e-11
    10      9  6.4008065432700311e-10 -9.9338753558246533e-10
    10     10  4.1590667854399124e+00  4.1903884792778199e-21
    10     11 -1.8829754687573684e-10  9.7305774401744254e-11
    10     12 -5.3079741651457383e-10  1.2119786508242945e-09
    10     13  2.3840518332234289e-04  1.0222513276766357e-04
    10     14 -1.0344607480298188e-10 -2.6431861875803264e-10
    10     15  1.4524726178350607e-09  4.5107817673307469e-10
    10     16  2.6147276071512057e-04  4.6052614546690110e-08
    10     17 -2.4750758056401577e-10  6.4229048074855232e-11
    10     18 -4.5255103569306797e-10  1.4303665212699366e-09
    10     19  2.6009390999939309e-04  2.3937890128210292e-08
    10     20  9.0387022424391473e-11 -6.1767157408892803e-11
    10     21  7.0120537037942667e-10 -1.6971160242186433e-09
    10     22  2.3615005254981825e-04 -1.0124370676991510e-04
    10     23 -6.6804557922311997e-11  2.8279133726657415e-10
    10     24 -1.3234616841258699e-09 -1.2669882456973783e-09
    10     25  2.5825721435774831e-04  1.3341350181491191e-08
    10     26 -2.0703725538067019e-10 -7.1251850140293368e-11
    10     27 -1.0363467002940834e-09  1.5632444850281077e-09
    11      1 -6.4980048599484111e-11 -1.3433641000979530e-10
    11      2  1.5304363952466568e-05 -5.5311343954083313e-05
    11      3  5.3112325735179156e-04 -1.9438164959133229e-03
    11      4 -9.9867761688620680e-11 -5.7451312135694560e-11
    11      5  5.6580852884370472e-05  1.6658675620858252e-05
    11      6  1.9780640317283785e-03  5.8238956339916749e-04
    11      7 -1.6643006910431347e-10 -1.3633726259258999e-10
    11      8 -6.1346315695666459e-05 -8.9454631919544250e-06
    11      9 -2.1027172223326953e-03 -3.0649275144290086e-04
    11     10 -1.8829754687512509e-10 -9.7305774402161890e-11
    11     11  2.8448550704448725e+00  7.9951417955970695e-23
    11     12  2.1733458508086064e-03 -5.8572463987886477e-09
    11     13 -9.6942276410846599e-11 -1.4326085524624579e-10
    11     14  7.6154162663028781e-06  7.1303376402147194e-05
    11     15 -2.0319369635468507e-04 -2.1936958714127265e-03
    11     16 -1.0554554801414582e-10 -8.6832061657952661e-11
    11     17  5.7891467169845911e-05 -2.8991718990994109e-07
    11     18  2.0177959631620295e-03 -1.0106118187404099e-05
    11     19 -1.8487370163781156e-10 -4.9320677209504577e-11
    11     20 -5.9172476403449081e-05 -8.1291561482392036e-06
    11     21 -2.0186682853641251e-03 -2.7744520551619507e-04
    11     22 -1.7346310434624392e-10 -2.5236220855681590e-11
    11     23  2.5011785157195223e-05 -6.1243786804998063e-05
    11     24 -7.3868272620778927e-04  1.8838571632127606e-03
    11     25 -2.0703725537777614e-10 -7.1251850166877841e-11
    11     26  5.9910434341070611e-05  1.7313443094663640e-05
    11     27  1.9615333074223368e-03  5.6686831137999210e-04
    12      1  2.2872007880215011e-09 -1.8219943120013304e-09
    12      2  4.8779284455318858e-04 -1.7629043519235437e-03
    12      3  1.9912125055439971e-02 -7.2874020213880494e-02
    12      4  2.5286818743550375e-09  1.6311216268316891e-09
    12      5  1.8134327239239753e-03  5.3392165094864191e-04
    12      6  7.4235525420301582e-02  2.1856947671982149e-02
    12      7  7.4765455175700785e-11 -1.5273080321605222e-09
    12      8 -1.9885911463854195e-03 -2.8998150129240502e-04
    12      9 -7.9065713195032972e-02 -1.1524866766944104e-02
    12     10 -5.3079741651909127e-10 -1.2119786508224123e-09
    12     11  2.1733458508086064e-03  5.8572463987886477e-09
    12     12  5.6351433442824819e+00 -3.6179434879607771e-19
    12     13  3.7296776159583996e-10 -8.4046571265245649e-11
    12     14  2.5571994477180084e-04  2.3943791746900431e-03
    12     15 -7.6752015931893913e-03 -8.2864485959478845e-02
    12     16  2.4144420995051301e-09 -1.1909464724051199e-10
    12     17  1.8506855054851133e-03 -9.2622947089318278e-06
    12     18  7.5694300964058589e-02 -3.7890036383923949e-04
    12     19 -3.7907362813686718e-10  1.2284520990431947e-09
    12     20 -1.9098416479089077e-03 -2.6238076838882522e-04
    12     21 -7.5844945874849648e-02 -1.0424325065374456e-02
    12     22  5.3964912529718182e-10 -8.3058363481458643e-10
    12     23  8.3589602542324514e-04 -2.0467542626262224e-03
    12     24 -2.7869979509697163e-02  7.1076023936088459e-02
    12     25 -1.0363467002059920e-09  1.5632444839550112e-09
    12     26  1.9615333074223364e-03  5.6686831137999372e-04
    12     27  7.3834389143941789e-02  2.1337804430741760e-02
    13      1  2.3671708129082263e-04 -1.0742126998493785e-04
    13      2 -8.4277740317525084e-11  1.3937553754106997e-10
    13      3 -3.4951254754274072e-10 -2.0778104204195706e-10
    13      4  2.3895969236385799e-04 -1.0249813830514265e-04
    13      5 -2.0371354539297586e-10  5.3190153392883885e-11
    13      6  3.4835059169164730e-10 -1.4216639975906261e-10
    13      7  2.3865622396836920e-04 -1.0234417087249674e-04
    13      8  5.6932250338079125e-11  2.3551062060314283e-11
    13      9 -3.1437569862493272e-10  2.0819907051495649e-10
    13     10  2.3840518332234289e-04 -1.0222513276766357e-04
    13     11 -9.6942276411434815e-11  1.4326085524646931e-10
    13     12  3.7296776158605198e-10  8.4046571251316664e-11
    13     13  4.4172141232025668e+00 -2.3514322179002983e-22
    13     14 -1.9234894075561126e-10 -1.7365917729780865e-10
    13     15  4.6342856652043845e-10 -4.7957911990670697e-10
    13     16  2.3837437500799185e-04 -1.0216222011956270e-04
    13     17 -1.6570291705433300e-10  1.2756040820327865e-10
    13     18  1.6036832975473673e-10 -6.0543779532717747e-10
    13     19  2.3734240795607859e-04 -1.0174357038967804e-04
    13     20  1.8423902009122658e-11 -5.2605960479770488e-11
    13     21 -4.0246835162878211e-10  6.0875953190245228e-10
    13     22  1.7683572322966105e-04 -1.8579392024459750e-04
    13     23 -9.0569308974427206e-12  2.3584833238333862e-10
    13     24  1.1519548202366699e-09  6.4689870928716300e-10
    13     25  2.3615005254981825e-04 -1.0124370676991541e-04
    13     26 -1.7346310434050292e-10 -2.5236220832129370e-11
    13     27  5.3964912562244247e-10 -8.3058363390506123e-10
    14      1 -1.1742698066822224e-10  1.1925677846509085e-10
    14      2 -5.6860031773689759e-05 -2.2469736140891477e-05
    14      3 -2.0477089512973916e-03 -8.0160472868937623e-04
    14      4 -3.7307679545812144e-11  1.6500023555119411e-10
    14      5  2.4160274243258527e-05 -5.8322677083922005e-05
    14      6  8.6496422378932666e-04 -2.0880082808431843e-03
    14      7 -1.3874715334569640e-10  2.3547614233203036e-10
    14      8 -1.6602635682299583e-05  6.4697635671909080e-05
    14      9 -5.8185039691025929e-04  2.2679170296226845e-03
    14     10 -1.0344607480240836e-10  2.6431861875756208e-10
    14     11  7.6154162663028781e-06 -7.1303376402147194e-05
    14     12  2.5571994477180073e-04 -2.3943791746900431e-03
    14     13 -1.9234894075532891e-10  1.7365917729724397e-10
    14     14  3.2238065795810877e+00  2.4240754615006802e-23
    14     15 -2.4552869741165427e-03 -3.4466655662201295e-05
    14     16 -6.8296964643015523e-11  1.6976983142912578e-10
    14     17  6.2288705754450797e-06 -6.1222982148258126e-05
    14     18  2.2225844300939870e-04 -2.1845724548840411e-03
    14     19 -4.4384464176317035e-11  2.5746055258637605e-10
    14     20 -1.5255301929337521e-05  6.1557996177455718e-05
    14     21 -5.3228505611156870e-04  2.1473384991476854e-03
    14     22 -9.0569309238227964e-12  2.3584833238762083e-10
    14     23 -6.1741088445357365e-05 -3.3259754305580963e-05
    14     24  1.9370222773389542e-03  1.0086500195595467e-03
    14     25 -6.6804557951216997e-11  2.8279133726040964e-10
    14     26  2.5011785157195236e-05 -6.1243786804998063e-05
    14     27  8.3589602542324417e-04 -2.0467542626262233e-03
    15      1  1.7735193826499476e-09  2.5077488654909602e-09
    15      2  1.7082776085727699e-03  6.4749924220696244e-04
    15      3  7.0840398474360369e-02  2.6590921678405526e-02
    15      4 -1.7412294742681075e-09  2.4261528850454237e-09
    15      5 -7.0093211264902274e-04  1.7615763148059339e-03
    15      6 -2.8777514748729884e-02  7.2323171557287083e-02
    15      7  1.8674293205906528e-09  1.7054299089231725e-10
    15      8  4.7597619633096399e-04 -1.9691961585714931e-03
    15      9  1.8972392193395641e-02 -7.8512122936216788e-02
    15     10  1.4524726178631068e-09 -4.5107817672705132e-10
    15     11 -2.0319369635468510e-04  2.1936958714127265e-03
    15     12 -7.6752015931893913e-03  8.2864485959478845e-02
    15     13  4.6342856653756734e-10  4.7957911987131977e-10
    15     14 -2.4552869741165427e-03  3.4466655662201295e-05
    15     15  5.9765049471583191e+00 -2.6814913757910424e-19
    15     16 -1.6263511059442040e-11  2.2757245784228385e-09
    15     17 -1.6082816158324330e-04  1.8363967581322500e-03
    15     18 -6.5955602092335544e-03  7.5311329219304973e-02
    15     19 -8.7797828746019873e-10 -5.0524900441072056e-10
    15     20  4.3467057222776209e-04 -1.8657663602920948e-03
    15     21  1.7310000954316937e-02 -7.4281418642308750e-02
    15     22  1.1519548212711794e-09  6.4689870916067281e-10
    15     23  1.9370222773389535e-03  1.0086500195595474e-03
    15     24 -6.7508611295825457e-02 -3.3957328552686031e-02
    15     25 -1.3234616830395973e-09 -1.2669882453969641e-09
    15     26 -7.3868272620779046e-04  1.8838571632127600e-03
    15     27 -2.7869979509697163e-02  7.1076023936088445e-02
    16      1  2.6597692742215336e-04 -5.6151050057958536e-06
    16      2 -1.1236908422215442e-10  8.2105536169758965e-11
    16      3  1.1622203341778655e-09 -2.1951099377764918e-09
    16      4  2.6544051110680508e-04 -7.9786476840062121e-08
    16      5 -1.7198352608359127e-10 -2.3853300960905689e-11
    16      6  2.2646957266852297e-09  1.1653157163889580e-09
    16      7  2.6381990397910814e-04 -5.7121110744817360e-08
    16      8  1.5044511473442637e-12  3.8768266216625768e-11
    16      9 -2.4380463363081810e-09 -4.9238439491142782e-10
    16     10  2.6147276071512057e-04 -4.6052614546691613e-08
    16     11 -1.0554554801525167e-10  8.6832061657743850e-11
    16     12  2.4144420995066360e-09  1.1909464725801736e-10
    16     13  2.3837437500799185e-04  1.0216222011956270e-04
    16     14 -6.8296964643225808e-11 -1.6976983143011400e-10
    16     15 -1.6263511064900696e-11 -2.2757245784559671e-09
    16     16  3.7620649782117401e+00 -3.5814039908030745e-21
    16     17 -1.6762976740044816e-10  4.5878699158024325e-11
    16     18  2.6067901634809854e-09  6.1450643316915175e-10
    16     19  2.6406783940509984e-04 -2.2207995918132563e-08
    16     20 -2.9489001792884365e-12 -6.6639653078524128e-11
    16     21 -2.6467071115268464e-09 -1.2803009992533778e-09
    16     22  2.3895969236385788e-04 -1.0249813830514255e-04
