# AMAT exchange matrix
# mode pw_only
# implementation full_grid_only
# response_basis TODO
# shape 28 28
# q_ext 0.000000000000 0.333333333333 0.000000000000
# vasp_storage 0
# i j real imag
    10      3 -1.0250384445838335e-03 -6.8463694621488734e-04
    10      4  2.2161416031192954e-06  2.4498613755202519e-05
    10      5  9.6366198777649877e-05  5.3655855480799866e-06
    10      6 -9.8465966028219278e-04 -5.4823150261099584e-05
    10      7 -1.4327889312921434e-03  9.5806855521671241e-04
    10      8  4.7422783712687118e-06  7.1569313468007774e-06
    10      9  1.9697062050700953e-06  2.9714375355227315e-06
    10     10  0.0000000000000000e+00  0.0000000000000000e+00
    10     11 -9.9748153237646645e-07 -7.0409386131782233e-06
    10     12 -8.0158519147431023e-07 -5.1448802647210834e-06
    10     13  5.4377512415198785e-05  2.3316562107381263e-05
    10     14  7.6393034325441403e-06 -1.9266199680318221e-06
    10     15 -4.6632289174692311e-06  1.1749376961063015e-06
    10     16  3.3351356237179620e-05 -6.7335778614265440e-06
    10     17 -2.3113046686790888e-05 -6.0044895029966899e-05
    10     18  6.0581035321511311e-04  1.6475750440305705e-03
    10     19  1.1170006162973560e-05  5.8333528602452390e-05
    10     20 -2.2870699886544095e-04  4.2710662759878387e-05
    10     21 -1.9443563707509184e-04 -1.0318786354571810e-03
    10     22  8.7356415570071042e-04 -1.6554829606372658e-04
    10     23 -5.8472433595875377e-04  4.2243161221178086e-04
    10     24  3.7634765737269938e-03  9.9691724031994005e-05
    10     25  2.8647518868670689e-04  7.5876515352667648e-06
    10     26 -2.1796711641714069e-06 -2.4147201210156573e-05
    10     27 -3.6708348464370370e-05 -1.8596606344764762e-06
    10     28 -1.3716207754730135e-03 -6.9482471378573527e-05
    11      1 -2.4941516060144498e-05  3.8125395936686240e-05
    11      2  8.8152145391626322e-06 -9.8589510121963606e-06
    11      3  2.9725687215432183e-04 -3.3249703830984148e-04
    11      4  1.4684574999010265e-04  7.4126544067164308e-06
    11      5  3.0167181675524766e-06 -1.5173106374906769e-05
    11      6  7.1866353637695712e-05 -3.6147936974282105e-04
    11      7  2.3692519280934544e-06  4.9204760449627636e-06
    11      8  1.4829855489689446e-03 -7.0642711277597392e-04
    11      9  1.5641598695060452e-03 -7.4498578135373614e-04
    11     10 -9.9748377620769501e-07  7.0409500286444358e-06
    11     11  0.0000000000000000e+00  0.0000000000000000e+00
