# shape 27 27
# i j real imag
    10     12 -1.2653613413421505e-06 -8.9325416139722639e-06
    10     13  1.7227653049729091e-04  7.3870077002410683e-05
    10     14  3.4477944215835941e-07 -8.7178735091194089e-08
    10     15 -7.8723399939915144e-06  1.8688804325045377e-06
    10     16  2.4607065989029370e-04  5.1083118301879822e-08
    10     17 -3.8623089319104449e-08 -2.8488848660381624e-07
    10     18 -1.4999426671327566e-06 -6.2567285767143013e-06
    10     19  2.3705661835788402e-04  3.5648404039217863e-08
    10     20 -6.5931309995201832e-08 -1.9348721428077720e-06
    10     21 -3.4275471604618635e-06 -5.9498291882011398e-05
    10     22 -2.7062917769296859e-05  1.1602224244045882e-05
    10     23  6.1588298678054202e-06  1.5538029473807058e-06
    10     24 -9.2001902449384470e-05 -2.1839965159458071e-05
    10     25  2.1751568038584214e-04  1.1232546432878745e-08
    10     26 -1.7482282619710616e-07  1.2330664380544834e-06
    10     27 -4.2248757343947286e-06  2.9824428841696293e-05
    11      1 -6.4018128789571523e-07  5.3218187450758452e-06
    11      2 -1.3287400233428614e-04  4.8021989953958051e-04
    11      3 -2.3498800560349780e-04  8.6002127746685015e-04
    11      4 -6.6950348958345429e-06  4.7336832357854247e-05
    11      5 -7.4430974128176508e-03 -2.1914162692829170e-03
    11      6 -3.1810072897966129e-03 -9.3656013105351680e-04
    11      7 -2.4388461157329163e-07  1.7225344361541026e-06
    11      8  1.6703345049185511e-03  2.4356447098348375e-04
    11      9  1.8196400204781697e-03  2.6522822113258051e-04
    11     10 -6.3956741146024076e-06  4.5168414901984614e-05
    11     11  1.9276114663540789e+00 -7.4440256428329032e-11
    11     12 -8.1691525276769331e-02  3.1485376846702549e-07
    11     13 -1.7505265179723247e-07  2.8806818683777948e-07
    11     14 -1.3208001751480893e-06 -1.2366181501807309e-05
    11     15 -3.1921117461346905e-05 -3.4463121586965774e-04
    11     16  6.0221335675191912e-09  2.2665224470702793e-08
    11     17  2.9126483355900950e-05 -1.7186223878891696e-07
    11     18  9.7035608706440518e-04 -5.5145803360317548e-06
    11     19 -2.2962984145395924e-07  1.9706041200107725e-06
    11     20 -2.7745114899543730e-05 -3.8546205015731822e-06
    11     21 -8.2889372943144215e-04 -1.1493857515542782e-04
    11     22  1.6752016804545230e-06  6.1885787857801012e-06
    11     23 -7.9136348771172434e-05  1.9377327735981811e-04
    11     24  1.3596934631016492e-04 -3.4676613884709190e-04
    11     25 -1.7482282619706532e-07  1.2330664380545641e-06
    11     26  5.8334022943393197e-06  1.6858231948291166e-06
    11     27  3.5209606808532350e-04  1.0175376849858416e-04
    12      1 -3.6273699178975121e-06  3.0167843958885688e-05
    12      2 -2.2045041611533096e-04  7.9671775709722807e-04
    12      3 -6.3868037645365755e-03  2.3374303890237844e-02
    12      4 -5.8310319275390696e-06  4.1243997647662911e-05
    12      5 -2.9364798953738845e-03 -8.6457945109879621e-04
    12      6 -9.6890719964739996e-02 -2.8527248901909309e-02
    12      7 -1.2059053635513584e-06  8.5177751434852890e-06
    12      8  1.7356245253153445e-03  2.5309067327285856e-04
    12      9  5.3816243144300113e-02  7.8444240626254994e-03
    12     10 -1.2653613413421505e-06  8.9325416139722639e-06
    12     11 -8.1691525276769331e-02 -3.1485376846702549e-07
    12     12  2.2630017711578256e+00 -9.3651909119987569e-13
    12     13 -4.0790393958894542e-06  6.7191214333442146e-06
    12     14  4.0507607132000399e-05  3.7928963084950517e-04
    12     15 -1.5469035176050945e-03 -1.6700978937878953e-02
